Description	Outer_Iteration	Inner_Iteration	Algorithm	Features
null	3	3	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Numeric5,Numeric10,Numeric6,Discrete10_B,Numeric4,Numeric15,Discrete5_B,Discrete3_C,Numeric13,Discrete6_C,Numeric14,Discrete8_C,Discrete9_B,Discrete4_C,Numeric9,Discrete2_B,Numeric12,Numeric19,Discrete6_B,Discrete8_B,Discrete2_C,Numeric18,Numeric8,Discrete1_C,Numeric11,Discrete7_C,Numeric1,Numeric20,Numeric2,Discrete10_C,Discrete3_B,Numeric16,Discrete5_C,Discrete1_B,Numeric3,Numeric7,Discrete4_B,Discrete9_C,Numeric17,Discrete7_B
null	3	3	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	3	3	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Numeric3,Numeric13,Discrete10_B,Numeric6,Numeric10,Discrete5_B,Numeric16,Discrete9_B,Numeric17,Discrete2_B,Discrete3_C,Discrete8_C,Discrete6_C,Discrete6_B,Numeric9,Numeric4,Numeric1,Numeric15,Discrete5_C,Discrete10_C,Discrete8_B,Numeric5,Numeric12,Discrete9_C,Discrete1_C,Discrete7_C,Discrete4_C,Numeric14,Discrete7_B,Numeric19,Discrete1_B,Numeric20,Numeric11,Numeric8,Discrete2_C,Discrete3_B,Numeric2,Numeric18,Discrete4_B,Numeric7
null	3	3	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Discrete2_C,Discrete3_C,Numeric17,Discrete6_C,Discrete4_B,Numeric7,Numeric19,Discrete4_C,Numeric4,Numeric2,Numeric9,Numeric15,Numeric13,Discrete8_C,Numeric3,Numeric6,Numeric8,Discrete6_B,Numeric18,Discrete10_C,Numeric10,Numeric5,Discrete1_C,Numeric14,Discrete2_B,Numeric12,Discrete5_B,Numeric16,Numeric1,Discrete9_C,Discrete7_C,Discrete3_B,Discrete5_C,Numeric20,Discrete9_B,Discrete8_B,Discrete1_B,Numeric11,Discrete7_B,Discrete10_B
null	3	3	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	3	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Numeric5,Numeric10,Numeric6,Discrete10_B,Numeric4,Numeric15,Discrete5_B,Discrete3_C,Discrete6_C,Numeric9,Numeric13,Discrete8_C,Discrete9_B,Discrete4_C,Numeric19,Discrete2_B,Numeric12,Numeric14,Discrete6_B,Discrete8_B,Discrete2_C,Numeric8,Numeric18,Discrete1_C,Discrete7_C,Numeric2,Numeric11,Numeric16,Numeric1,Numeric17,Discrete10_C,Discrete3_B,Discrete5_C,Numeric7,Discrete1_B,Numeric3,Numeric20,Discrete4_B,Discrete9_C,Discrete7_B
null	3	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	Numeric5,Numeric6,Numeric4,Numeric3,Numeric8,Numeric17,Discrete6_C,Discrete1_B,Discrete2_C,Discrete8_C,Discrete4_B,Discrete10_C,Numeric2,Discrete3_C,Discrete5_C,Discrete9_B,Discrete4_C,Discrete7_B,Discrete6_B,Discrete1_C,Discrete9_C,Numeric10,Discrete3_B,Discrete7_C,Discrete2_B,Numeric9,Numeric11,Numeric7,Numeric16,Discrete8_B,Numeric14,Numeric19,Discrete5_B,Discrete10_B,Numeric1,Numeric12,Numeric13,Numeric15,Numeric18,Numeric20
null	3	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Discrete10_B,Numeric15,Discrete2_B,Numeric3,Numeric5,Discrete9_B,Discrete6_B,Discrete5_B,Discrete3_C,Numeric10,Numeric12,Discrete1_C,Discrete8_C,Numeric13,Numeric17,Numeric1,Discrete1_B,Numeric16,Discrete2_C,Discrete7_C,Discrete9_C,Numeric7,Discrete4_B,Numeric18,Numeric4,Discrete6_C,Discrete10_C,Discrete8_B,Discrete7_B,Numeric6,Numeric2,Numeric8,Numeric19,Numeric11,Numeric9,Discrete5_C,Discrete4_C,Discrete3_B,Numeric14,Numeric20
null	3	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric8,Numeric10,Numeric5,Numeric6,Numeric12,Numeric16,Numeric19,Numeric4,Numeric15,Numeric17,Numeric3,Numeric9,Numeric13,Numeric14,Numeric18,Numeric20,Numeric1,Numeric11,Numeric2,Numeric7,Discrete10_B,Discrete5_B,Discrete6_B,Discrete9_B,Discrete2_B,Discrete2_C,Discrete3_B,Discrete6_C,Discrete1_B,Discrete4_B,Discrete4_C,Discrete7_B,Discrete10_C,Discrete3_C,Discrete8_B,Discrete8_C,Discrete1_C,Discrete5_C,Discrete7_C,Discrete9_C
null	3	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete10_B,Discrete10_C,Discrete1_C,Numeric5,Discrete3_C,Discrete8_C,Discrete9_B,Numeric10,Discrete2_B,Numeric13,Numeric18,Numeric6,Discrete5_C,Discrete9_C,Numeric15,Numeric4,Discrete2_C,Discrete4_C,Discrete5_B,Numeric2,Discrete7_C,Numeric16,Numeric17,Numeric9,Discrete6_B,Discrete7_B,Discrete8_B,Numeric12,Discrete1_B,Discrete4_B,Numeric1,Numeric3,Discrete3_B,Discrete6_C,Numeric11,Numeric7,Numeric14,Numeric19,Numeric20,Numeric8
null	4	1	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Numeric11,Discrete3_C,Discrete6_B,Numeric4,Numeric10,Numeric12,Discrete6_C,Numeric1,Numeric20,Discrete9_C,Discrete9_B,Discrete8_C,Numeric8,Numeric9,Discrete4_C,Discrete10_C,Discrete2_C,Discrete5_C,Numeric17,Discrete7_C,Discrete3_B,Numeric6,Discrete7_B,Numeric16,Numeric14,Discrete4_B,Numeric5,Discrete10_B,Numeric7,Numeric18,Numeric15,Discrete5_B,Discrete2_B,Discrete8_B,Numeric13,Numeric19,Discrete1_B,Discrete1_C,Numeric3,Numeric2
null	4	1	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	4	1	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Discrete6_B,Numeric4,Discrete3_C,Numeric15,Numeric14,Discrete9_B,Numeric9,Discrete6_C,Discrete9_C,Discrete8_C,Discrete7_C,Discrete7_B,Numeric13,Numeric16,Numeric12,Numeric1,Numeric11,Numeric7,Numeric17,Numeric2,Discrete10_C,Discrete2_C,Numeric10,Discrete1_C,Discrete3_B,Discrete5_C,Discrete4_C,Numeric20,Numeric19,Discrete10_B,Numeric6,Discrete8_B,Numeric5,Discrete5_B,Numeric3,Discrete2_B,Discrete4_B,Numeric18,Numeric8,Discrete1_B
null	4	1	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Discrete6_B,Discrete10_B,Discrete3_C,Discrete2_B,Discrete9_C,Discrete1_B,Discrete6_C,Discrete4_C,Numeric6,Discrete9_B,Numeric13,Numeric14,Discrete10_C,Discrete7_C,Numeric9,Discrete5_B,Numeric2,Numeric17,Numeric12,Discrete2_C,Discrete4_B,Numeric15,Numeric4,Numeric11,Numeric10,Numeric5,Numeric20,Discrete8_C,Discrete3_B,Numeric19,Numeric1,Numeric7,Discrete8_B,Numeric18,Numeric16,Numeric8,Numeric3,Discrete5_C,Discrete7_B,Discrete1_C
null	4	1	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	4	1	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Numeric11,Discrete3_C,Discrete6_B,Numeric10,Numeric4,Numeric12,Discrete6_C,Numeric1,Numeric20,Discrete9_C,Discrete9_B,Discrete8_C,Discrete4_C,Discrete10_C,Discrete2_C,Discrete5_C,Numeric8,Discrete7_C,Numeric9,Discrete3_B,Discrete7_B,Numeric16,Numeric6,Numeric7,Discrete4_B,Numeric17,Discrete10_B,Numeric15,Numeric3,Discrete5_B,Discrete2_B,Numeric19,Discrete8_B,Numeric5,Discrete1_B,Numeric18,Discrete1_C,Numeric13,Numeric14,Numeric2
null	4	1	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	Numeric4,Numeric11,Discrete3_C,Discrete6_B,Numeric15,Discrete9_C,Discrete3_B,Discrete2_B,Discrete10_B,Discrete4_B,Numeric16,Discrete5_B,Discrete7_C,Discrete6_C,Discrete5_C,Discrete4_C,Discrete10_C,Discrete8_C,Discrete1_B,Discrete1_C,Numeric20,Numeric12,Discrete2_C,Discrete8_B,Numeric6,Numeric9,Discrete9_B,Discrete7_B,Numeric10,Numeric19,Numeric13,Numeric18,Numeric17,Numeric8,Numeric2,Numeric3,Numeric5,Numeric14,Numeric1,Numeric7
null	4	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Numeric17,Discrete1_C,Discrete5_C,Discrete2_B,Discrete7_C,Numeric15,Discrete8_C,Numeric8,Numeric12,Numeric4,Discrete1_B,Discrete5_B,Discrete10_C,Discrete2_C,Numeric9,Discrete6_B,Discrete6_C,Discrete9_C,Numeric7,Discrete4_B,Numeric5,Numeric18,Discrete8_B,Discrete7_B,Discrete10_B,Numeric6,Numeric2,Numeric10,Discrete9_B,Numeric19,Numeric13,Numeric11,Numeric16,Discrete4_C,Discrete3_C,Numeric1,Numeric3,Discrete3_B,Numeric14,Numeric20
null	4	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric4,Numeric11,Numeric12,Numeric15,Numeric10,Numeric16,Numeric2,Numeric9,Numeric14,Numeric17,Numeric19,Numeric6,Numeric1,Numeric18,Numeric20,Numeric7,Numeric13,Numeric3,Numeric5,Numeric8,Discrete3_C,Discrete5_B,Discrete6_B,Discrete9_B,Discrete2_B,Discrete3_B,Discrete4_B,Discrete7_B,Discrete10_B,Discrete10_C,Discrete1_B,Discrete7_C,Discrete1_C,Discrete8_B,Discrete8_C,Discrete9_C,Discrete2_C,Discrete4_C,Discrete5_C,Discrete6_C
null	4	1	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete3_C,Discrete10_C,Discrete6_B,Discrete9_C,Discrete6_C,Discrete7_C,Discrete9_B,Numeric11,Discrete4_C,Numeric10,Numeric12,Numeric4,Discrete10_B,Discrete1_B,Discrete5_C,Discrete8_B,Discrete1_C,Discrete7_B,Discrete8_C,Numeric6,Discrete3_B,Discrete5_B,Numeric1,Numeric18,Numeric2,Numeric20,Numeric7,Numeric9,Numeric13,Numeric17,Numeric3,Numeric8,Discrete2_C,Numeric15,Numeric19,Numeric5,Discrete2_B,Discrete4_B,Numeric14,Numeric16
null	4	2	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Numeric7,Numeric17,Discrete3_C,Discrete4_C,Discrete2_C,Discrete5_B,Numeric12,Numeric10,Discrete7_C,Numeric11,Numeric6,Numeric4,Discrete7_B,Discrete3_B,Numeric1,Numeric2,Discrete2_B,Discrete8_B,Discrete10_C,Numeric13,Numeric15,Discrete6_B,Numeric20,Discrete5_C,Numeric19,Discrete6_C,Discrete1_C,Numeric8,Numeric5,Discrete1_B,Discrete10_B,Numeric14,Numeric9,Discrete8_C,Discrete9_C,Numeric18,Discrete9_B,Numeric3,Discrete4_B,Numeric16
null	4	2	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	4	2	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Numeric13,Numeric11,Numeric12,Numeric6,Numeric19,Discrete5_B,Numeric18,Discrete3_C,Discrete7_B,Discrete3_B,Discrete7_C,Discrete8_B,Discrete4_C,Discrete2_B,Numeric2,Numeric14,Numeric7,Discrete2_C,Discrete6_B,Numeric8,Numeric17,Discrete1_C,Numeric10,Discrete6_C,Discrete10_C,Numeric1,Numeric4,Discrete5_C,Discrete8_C,Numeric16,Discrete9_C,Numeric9,Discrete10_B,Numeric5,Numeric20,Discrete1_B,Numeric3,Numeric15,Discrete9_B,Discrete4_B
null	4	2	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Discrete3_C,Discrete6_B,Discrete1_B,Discrete7_B,Numeric6,Numeric13,Discrete8_B,Discrete5_C,Numeric2,Numeric5,Discrete10_C,Numeric15,Numeric7,Numeric17,Discrete2_C,Numeric11,Numeric1,Numeric9,Discrete7_C,Discrete4_B,Numeric19,Numeric14,Discrete6_C,Discrete4_C,Numeric3,Numeric16,Numeric4,Numeric8,Numeric10,Numeric12,Discrete10_B,Discrete8_C,Discrete5_B,Numeric20,Numeric18,Discrete9_C,Discrete1_C,Discrete3_B,Discrete9_B,Discrete2_B
null	4	2	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	4	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Numeric7,Discrete3_C,Discrete4_C,Discrete2_C,Discrete5_B,Numeric17,Numeric12,Numeric6,Numeric10,Discrete7_C,Numeric11,Discrete7_B,Numeric14,Discrete3_B,Discrete2_B,Numeric4,Discrete8_B,Numeric13,Numeric2,Discrete10_C,Discrete6_B,Numeric1,Discrete5_C,Numeric20,Numeric19,Numeric15,Discrete6_C,Discrete1_C,Numeric16,Discrete1_B,Numeric5,Discrete10_B,Discrete8_C,Discrete9_C,Discrete9_B,Numeric18,Numeric8,Numeric9,Discrete4_B,Numeric3
null	4	2	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	Numeric13,Discrete7_C,Discrete6_B,Discrete3_C,Discrete4_C,Discrete2_C,Numeric7,Numeric12,Numeric4,Discrete6_C,Discrete3_B,Discrete5_B,Numeric1,Numeric20,Discrete1_B,Discrete10_B,Numeric15,Numeric16,Numeric6,Discrete4_B,Numeric5,Discrete8_B,Discrete8_C,Discrete9_C,Discrete2_B,Discrete9_B,Numeric17,Discrete10_C,Discrete5_C,Discrete7_B,Numeric11,Numeric19,Numeric10,Discrete1_C,Numeric14,Numeric18,Numeric9,Numeric2,Numeric8,Numeric3
null	4	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Discrete6_B,Numeric13,Discrete4_B,Numeric8,Numeric12,Discrete6_C,Numeric11,Numeric14,Discrete10_C,Discrete1_C,Discrete10_B,Numeric17,Discrete8_B,Discrete9_C,Discrete4_C,Discrete8_C,Numeric1,Numeric9,Discrete7_C,Numeric6,Discrete1_B,Numeric18,Discrete3_C,Discrete3_B,Numeric19,Numeric7,Numeric5,Numeric4,Discrete7_B,Numeric15,Numeric2,Numeric10,Discrete9_B,Discrete5_B,Discrete2_B,Numeric16,Discrete5_C,Numeric3,Numeric20,Discrete2_C
null	4	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric6,Numeric12,Numeric13,Numeric19,Numeric16,Numeric2,Numeric4,Numeric7,Numeric1,Numeric10,Numeric14,Numeric17,Numeric15,Numeric20,Numeric8,Numeric9,Numeric11,Numeric18,Numeric3,Numeric5,Discrete1_B,Discrete3_C,Discrete4_B,Discrete7_C,Discrete2_B,Discrete2_C,Discrete5_B,Discrete7_B,Discrete10_B,Discrete5_C,Discrete6_B,Discrete8_B,Discrete3_B,Discrete4_C,Discrete6_C,Discrete9_B,Discrete10_C,Discrete1_C,Discrete8_C,Discrete9_C
null	4	2	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete5_B,Discrete3_C,Discrete4_C,Discrete5_C,Discrete10_C,Discrete2_C,Discrete4_B,Discrete6_C,Discrete7_B,Discrete7_C,Numeric12,Numeric7,Discrete8_B,Discrete8_C,Discrete9_B,Numeric6,Discrete3_B,Discrete6_B,Numeric10,Numeric17,Discrete10_B,Numeric15,Numeric20,Numeric4,Discrete1_B,Numeric1,Numeric18,Numeric5,Discrete9_C,Numeric13,Numeric19,Numeric3,Discrete1_C,Numeric11,Numeric2,Numeric8,Discrete2_B,Numeric14,Numeric16,Numeric9
null	4	3	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Discrete10_C,Numeric12,Numeric4,Numeric11,Discrete2_C,Discrete5_C,Discrete6_C,Discrete7_B,Numeric8,Discrete1_C,Numeric20,Numeric16,Numeric10,Discrete9_B,Discrete2_B,Numeric19,Numeric18,Numeric13,Discrete3_C,Numeric1,Numeric3,Discrete5_B,Numeric2,Numeric14,Numeric5,Discrete3_B,Numeric9,Discrete7_C,Discrete1_B,Numeric7,Numeric6,Discrete9_C,Discrete10_B,Discrete6_B,Discrete8_B,Discrete4_B,Numeric15,Discrete4_C,Numeric17,Discrete8_C
null	4	3	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Discrete10_C,Discrete6_B,Numeric9,Discrete7_B,Discrete6_C,Discrete7_C,Discrete5_B,Discrete8_B,Discrete8_C,Discrete5_C,Discrete4_C,Numeric8,Discrete2_B,Discrete1_B,Discrete1_C,Discrete2_C,Discrete4_B,Discrete3_B,Discrete3_C,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	4	3	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Numeric13,Numeric7,Numeric6,Numeric20,Numeric3,Discrete7_B,Discrete10_C,Numeric11,Discrete9_B,Numeric9,Discrete2_B,Numeric1,Discrete6_C,Numeric15,Numeric17,Discrete1_C,Discrete2_C,Numeric14,Discrete3_C,Numeric12,Numeric8,Discrete5_B,Discrete5_C,Numeric4,Numeric18,Discrete9_C,Discrete7_C,Numeric10,Numeric19,Discrete10_B,Discrete8_C,Numeric2,Discrete1_B,Discrete6_B,Discrete4_C,Discrete8_B,Discrete3_B,Discrete4_B,Numeric16,Numeric5
null	4	3	/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	Discrete1_B,Discrete10_C,Discrete9_B,Discrete3_C,Discrete7_B,Discrete2_C,Discrete7_C,Numeric14,Discrete6_C,Discrete6_B,Discrete10_B,Numeric12,Numeric13,Numeric2,Numeric3,Numeric6,Numeric15,Numeric20,Discrete8_C,Discrete9_C,Numeric4,Discrete5_C,Numeric16,Numeric9,Numeric17,Numeric8,Numeric10,Discrete4_C,Numeric7,Numeric19,Numeric5,Discrete8_B,Discrete1_C,Numeric1,Numeric11,Numeric18,Discrete3_B,Discrete4_B,Discrete5_B,Discrete2_B
null	4	3	/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	Discrete10_C,Discrete6_B,Numeric9,Discrete7_B,Discrete6_C,Discrete7_C,Discrete5_B,Discrete8_B,Discrete8_C,Discrete5_C,Discrete4_C,Numeric8,Discrete2_B,Discrete1_B,Discrete1_C,Discrete2_C,Discrete4_B,Discrete3_B,Discrete3_C,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	4	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Discrete10_C,Numeric12,Numeric11,Discrete2_C,Numeric4,Discrete5_C,Discrete6_C,Discrete7_B,Discrete1_C,Numeric10,Numeric13,Discrete2_B,Discrete9_B,Numeric3,Numeric20,Numeric19,Discrete3_C,Numeric6,Numeric16,Numeric8,Numeric2,Discrete5_B,Numeric18,Discrete3_B,Numeric1,Discrete7_C,Numeric7,Numeric5,Numeric9,Numeric17,Discrete1_B,Numeric15,Discrete9_C,Discrete10_B,Discrete6_B,Discrete8_B,Numeric14,Discrete4_B,Discrete4_C,Discrete8_C
null	4	3	/AlgorithmScripts/FeatureSelection/tsv/mlr/randomForestSRC.rfsrc/default	Numeric12,Discrete10_C,Numeric16,Discrete4_B,Numeric19,Discrete1_C,Discrete2_B,Numeric14,Numeric4,Discrete3_B,Discrete7_B,Numeric9,Discrete2_C,Discrete6_C,Discrete6_B,Discrete5_B,Numeric17,Discrete9_C,Discrete3_C,Discrete5_C,Numeric3,Discrete9_B,Discrete8_C,Numeric6,Discrete4_C,Discrete7_C,Discrete10_B,Numeric1,Discrete8_B,Numeric13,Numeric20,Discrete1_B,Numeric11,Numeric7,Numeric15,Numeric8,Numeric18,Numeric2,Numeric5,Numeric10
null	4	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/mutual_info/default	Discrete4_B,Discrete10_C,Discrete7_C,Discrete7_B,Numeric15,Discrete1_B,Numeric9,Numeric18,Discrete6_C,Numeric6,Discrete2_B,Numeric13,Discrete5_B,Numeric17,Numeric8,Numeric1,Discrete3_B,Numeric14,Discrete10_B,Discrete1_C,Numeric3,Discrete9_C,Numeric7,Numeric5,Numeric4,Discrete8_B,Numeric2,Numeric12,Numeric10,Discrete9_B,Numeric19,Numeric11,Numeric16,Discrete5_C,Discrete4_C,Discrete3_C,Discrete8_C,Discrete6_B,Numeric20,Discrete2_C
null	4	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Numeric4,Numeric12,Numeric19,Numeric3,Numeric11,Numeric13,Numeric20,Numeric8,Numeric14,Numeric16,Numeric2,Numeric6,Numeric1,Numeric15,Numeric17,Numeric9,Numeric10,Numeric18,Numeric5,Numeric7,Discrete10_C,Discrete2_C,Discrete4_B,Discrete7_B,Discrete1_B,Discrete3_B,Discrete5_B,Discrete5_C,Discrete10_B,Discrete2_B,Discrete6_B,Discrete9_B,Discrete4_C,Discrete6_C,Discrete7_C,Discrete8_B,Discrete1_C,Discrete3_C,Discrete8_C,Discrete9_C
null	4	3	/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Discrete2_C,Discrete10_C,Discrete1_C,Discrete6_C,Discrete5_C,Numeric12,Numeric2,Numeric4,Discrete3_C,Discrete9_B,Numeric20,Numeric8,Discrete1_B,Discrete7_B,Numeric11,Numeric6,Discrete7_C,Numeric17,Numeric18,Numeric19,Discrete4_B,Discrete4_C,Numeric5,Numeric9,Discrete3_B,Discrete5_B,Numeric1,Numeric10,Discrete6_B,Discrete8_B,Numeric16,Numeric3,Discrete10_B,Discrete2_B,Discrete9_C,Numeric15,Discrete8_C,Numeric13,Numeric14,Numeric7
null	5	1	/AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Discrete6_B,Discrete5_B,Discrete6_C,Numeric8,Numeric1,Discrete8_C,Discrete3_B,Numeric14,Numeric7,Numeric16,Numeric3,Discrete9_B,Numeric4,Discrete10_C,Numeric19,Discrete1_B,Discrete2_C,Discrete7_C,Discrete5_C,Numeric18,Numeric6,Numeric20,Numeric9,Discrete3_C,Discrete2_B,Discrete8_B,Numeric15,Discrete7_B,Discrete10_B,Numeric12,Discrete4_B,Discrete1_C,Numeric17,Numeric13,Discrete9_C,Numeric2,Discrete4_C,Numeric5,Numeric11,Numeric10
null	5	1	/AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Numeric9,Discrete6_B,Discrete5_C,Numeric8,Discrete6_C,Discrete7_B,Discrete7_C,Discrete8_B,Discrete8_C,Discrete5_B,Discrete4_C,Discrete4_B,Discrete1_C,Discrete10_C,Discrete1_B,Discrete2_B,Discrete3_C,Discrete2_C,Discrete3_B,Discrete9_B,Discrete9_C,Numeric1,Numeric4,Numeric20,Numeric3,Numeric5,Numeric19,Numeric6,Numeric7,Numeric2,Numeric18,Numeric10,Numeric13,Numeric11,Numeric12,Numeric14,Numeric17,Numeric15,Numeric16,Discrete10_B
null	5	1	/AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Discrete6_B,Numeric3,Discrete5_B,Discrete3_B,Discrete9_B,Discrete6_C,Discrete8_C,Numeric12,Discrete5_C,Discrete7_C,Numeric1,Numeric8,Numeric4,Numeric16,Discrete1_B,Numeric5,Numeric18,Discrete2_B,Numeric10,Numeric11,Numeric20,Numeric13,Discrete4_C,Discrete10_C,Discrete1_C,Discrete3_C,Numeric6,Discrete10_B,Discrete8_B,Numeric19,Numeric7,Discrete2_C,Numeric17,Discrete7_B,Discrete9_C,Discrete4_B,Numeric2,Numeric15,Numeric9,Numeric14
